No errors
No warnings
460 ms
data source=metars
5083 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
SAAR 171400Z 14016KT CAVOK 23/14 Q1015,SAAR,2019-01-17T14:00:00Z,-32.92,-60.77,23.0,14.0,140,16,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
OIZH 171400Z 22014KT 7000 NSC 20/M02 Q1015 A2997 TEMPO 5000 SA,OIZH,2019-01-17T14:00:00Z,29.47,60.92,20.0,-2.0,220,14,,4.35,29.970472,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1370.0
SASJ 171400Z 18002KT 9999 BKN020 26/21 Q1013,SASJ,2019-01-17T14:00:00Z,-24.37,-65.1,26.0,21.0,180,2,,6.21,29.911417,,,,,,,,,,,BKN,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,1167.0
SASA 171400Z 18004KT 9999 BKN008 25/20 Q1015,SASA,2019-01-17T14:00:00Z,-24.85,-65.47,25.0,20.0,180,4,,6.21,29.970472,,,,,,,,,,,BKN,800,,,,,,,IFR,,,,,,,,,,,,METAR,1216.0
SARP 171400Z 32012KT 9999 FEW040TCU 33/24 Q1012,SARP,2019-01-17T14:00:00Z,-27.38,-55.97,33.0,24.0,320,12,,6.21,29.88189,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,125.0
SARI 171400Z 36011KT 9999 FEW030 33/24 Q1014,SARI,2019-01-17T14:00:00Z,-25.72,-54.47,33.0,24.0,360,11,,6.21,29.940945,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,270.0
SARF 171400Z 36018KT CAVOK 34/24 Q1009,SARF,2019-01-17T14:00:00Z,-26.22,-58.22,34.0,24.0,360,18,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
SARC 171400Z 34012KT CAVOK 33/24 Q1009,SARC,2019-01-17T14:00:00Z,-27.43,-58.77,33.0,24.0,340,12,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,62.0
SAOC 171400Z 23006KT 8000 FEW004 SCT025 OVC050 14/14 Q1022,SAOC,2019-01-17T14:00:00Z,-33.12,-64.27,14.0,14.0,230,6,,4.97,30.177166,,,,,,,,,,,FEW,400,SCT,2500,OVC,5000,,,MVFR,,,,,,,,,,,,METAR,421.0
OIAA 171400Z 32010KT 1500 DU NSC 15/03 Q1016,OIAA,2019-01-17T14:00:00Z,30.37,48.25,15.0,3.0,320,10,,0.93,30.0,,,,,,,,,,DU,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,11.0
TRPG 171400Z 13014KT 9999 FEW023 26/20 Q1020,TRPG,2019-01-17T14:00:00Z,16.78,-62.2,26.0,20.0,130,14,,6.21,30.11811,,,,,,,,,,,FEW,2300,,,,,,,VFR,,,,,,,,,,,,METAR,168.0
SESA 171400Z 27008KT 9999 FEW012 BKN040 26/23 Q1013,SESA,2019-01-17T14:00:00Z,-2.2,-80.97,26.0,23.0,270,8,,6.21,29.911417,,,,,,,,,,,FEW,1200,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,8.0
SAWE 171400Z 27024G34KT 9999 SCT022 BKN100 14/06 Q1008,SAWE,2019-01-17T14:00:00Z,-53.78,-67.75,14.0,6.0,270,24,34,6.21,29.763779,,,,,,,,,,,SCT,2200,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,22.0
OIBJ 171400Z 29012KT 6000 FEW030 SCT040 14/12 Q1015,OIBJ,2019-01-17T14:00:00Z,27.82,52.35,14.0,12.0,290,12,,3.73,29.970472,,,,,,,,,,,FEW,3000,SCT,4000,,,,,MVFR,,,,,,,,,,,,METAR,663.0
SLOR 171400Z 33003KT 9999 FEW015 BKN200 14/07 Q1038,SLOR,2019-01-17T14:00:00Z,-17.97,-67.08,14.0,7.0,330,3,,6.21,30.649607,,,,,,,,,,,FEW,1500,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,3702.0
SLMG 171400Z 32004KT 9999 FEW017 28/25 Q1014,SLMG,2019-01-17T14:00:00Z,-13.27,-64.07,28.0,25.0,320,4,,6.21,29.940945,,,,,,,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
OISF 171400Z 20008KT 6000 -SHRA SCT030CB SCT035 OVC080 13/11 Q1011 RETS,OISF,2019-01-17T14:00:00Z,28.9,53.72,13.0,11.0,200,8,,3.73,29.852362,,,,,,,,,,-SHRA,SCT,3000,SCT,3500,OVC,8000,,,MVFR,,,,,,,,,,,,METAR,1383.0
OIAH 171400Z 27010KT 6000 FEW035TCU 09/05 Q1015,OIAH,2019-01-17T14:00:00Z,30.33,50.83,9.0,5.0,270,10,,3.73,29.970472,,,,,,,,,,,FEW,3500,,,,,,,MVFR,,,,,,,,,,,,METAR,738.0
OITZ 171400Z 32008KT 8000 -SHRA FEW020 FEW030CB SCT035 OVC080 02/00 Q1003,OITZ,2019-01-17T14:00:00Z,36.77,48.37,2.0,0.0,320,8,,4.97,29.616142,,,,,,,,,,-SHRA,FEW,2000,FEW,3000,SCT,3500,OVC,8000,MVFR,,,,,,,,,,,,METAR,1663.0
OISY 171400Z 20010KT 6000 SCT035TCU 05/M03 Q1013,OISY,2019-01-17T14:00:00Z,30.7,51.55,5.0,-3.0,200,10,,3.73,29.911417,,,,,,,,,,,SCT,3500,,,,,,,MVFR,,,,,,,,,,,,METAR,1811.0
OISL 171400Z 21010KT 9999 SCT035CB SCT040 19/10 Q1012,OISL,2019-01-17T14:00:00Z,27.67,54.37,19.0,10.0,210,10,,6.21,29.88189,,,,,,,,,,,SCT,3500,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,805.0
OINR 171400Z 31010KT 4000 RA FEW020CB BKN025 OVC070 08/08 Q1007,OINR,2019-01-17T14:00:00Z,36.88,50.67,8.0,8.0,310,10,,2.49,29.734253,,,,,,,,,,RA,FEW,2000,BKN,2500,OVC,7000,,,IFR,,,,,,,,,,,,METAR,-20.0
OINN 171400Z 30006KT 3000 RA FEW020CB BKN025 OVC070 10/09 Q1005,OINN,2019-01-17T14:00:00Z,36.67,51.47,10.0,9.0,300,6,,1.86,29.675198,,,,,,,,,,RA,FEW,2000,BKN,2500,OVC,7000,,,IFR,,,,,,,,,,,,METAR,-19.0
OIKQ 171400Z 25014KT 6000 FEW025 SCT100 24/20 Q1011,OIKQ,2019-01-17T14:00:00Z,26.75,55.9,24.0,20.0,250,14,,3.73,29.852362,,,,,,,,,,,FEW,2500,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,12.0
OICI 171400Z 22006KT 9000 FEW015 FEW025CB BKN030 01/M01 Q1013 A2992,OICI,2019-01-17T14:00:00Z,33.58,46.4,1.0,-1.0,220,6,,5.59,29.911417,,,,,,,,,,,FEW,1500,FEW,2500,BKN,3000,,,MVFR,,,,,,,,,,,,METAR,1343.0
OIAM 171400Z 33008KT 0600 DU NSC 13/06 Q1016,OIAM,2019-01-17T14:00:00Z,30.55,49.15,13.0,6.0,330,8,,0.37,30.0,,,,,,,,,,DU,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,4.0
OIAG 171400Z 33012KT 2000 DU VV/// 13/08 Q1016,OIAG,2019-01-17T14:00:00Z,30.77,49.67,13.0,8.0,330,12,,1.24,30.0,,,,,,,,,,DU,OVX,0,,,,,,,LIFR,,,,,,,,,,,,METAR,29.0
LPAR 171400Z 01012KT 9999 FEW025 14/04 Q1020,LPAR,2019-01-17T14:00:00Z,38.88,-9.03,14.0,4.0,10,12,,6.21,30.11811,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
LPST 171400Z 36015KT 9999 FEW018 13/02 Q1020,LPST,2019-01-17T14:00:00Z,38.82,-9.32,13.0,2.0,360,15,,6.21,30.11811,,,,,,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,130.0
LPMT 171400Z 36010KT 9999 FEW035 14/06 Q1020,LPMT,2019-01-17T14:00:00Z,38.7,-9.05,14.0,6.0,360,10,,6.21,30.11811,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
LPMR 171400Z 35015KT 9999 FEW020 13/06 Q1021,LPMR,2019-01-17T14:00:00Z,39.82,-8.87,13.0,6.0,350,15,,6.21,30.147638,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,54.0
LPOV 171400Z 35010KT 310V010 9999 FEW025 13/06 Q1021,LPOV,2019-01-17T14:00:00Z,40.92,-8.65,13.0,6.0,350,10,,6.21,30.147638,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
SAZS 171400Z 00000KT CAVOK 17/01 Q1027,SAZS,2019-01-17T14:00:00Z,-41.13,-71.17,17.0,1.0,0,0,,6.21,30.324802,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,840.0
SAZN 171400Z 05005KT CAVOK 20/06 Q1027,SAZN,2019-01-17T14:00:00Z,-38.95,-68.15,20.0,6.0,50,5,,6.21,30.324802,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,271.0
OITP 171400Z 14012KT 8000 -RA BKN030 OVC080 03/02 Q1010,OITP,2019-01-17T14:00:00Z,39.6,47.88,3.0,2.0,140,12,,4.97,29.822834,,,,,,,,,,-RA,BKN,3000,OVC,8000,,,,,MVFR,,,,,,,,,,,,METAR,77.0
OIBL 171400Z 26010KT 7000 SCT030 SCT200 25/18 Q1012,OIBL,2019-01-17T14:00:00Z,26.53,54.82,25.0,18.0,260,10,,4.35,29.88189,,,,,,,,,,,SCT,3000,SCT,20000,,,,,MVFR,,,,,,,,,,,,METAR,14.0
ORMM 171400Z 28010KT 3500 BLDU NSC 14/02 Q1016 NOSIG,ORMM,2019-01-17T14:00:00Z,30.57,47.67,14.0,2.0,280,10,,2.17,30.0,,,,,,TRUE,,,,BLDU,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,2.0
OIZI 171400Z 24008KT 6000 NSC 27/05 Q1013,OIZI,2019-01-17T14:00:00Z,27.23,60.72,27.0,5.0,240,8,,3.73,29.911417,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,591.0
OIIK 171400Z 10004KT 8000 FEW030CB SCT035 OVC090 03/02 Q1003,OIIK,2019-01-17T14:00:00Z,36.25,50.05,3.0,2.0,100,4,,4.97,29.616142,,,,,,,,,,,FEW,3000,SCT,3500,OVC,9000,,,MVFR,,,,,,,,,,,,METAR,1278.0
CWPX 171400Z AUTO 36031KT ////SM //// OVC003 M26/M29 A3021,CWPX,2019-01-17T14:00:00Z,69.02,-107.82,-26.0,-29.0,360,31,,,30.209646,,,TRUE,,,,,,,,OVC,300,,,,,,,,,,,,,,,,,,,METAR,165.0
CYZV 171400Z 29010G15KT 30SM DRSN FEW015 M22/M30 A3004 RMK CF1 CF TR PRESRR SLP178,CYZV,2019-01-17T14:00:00Z,50.22,-66.27,-22.0,-30.0,290,10,15,30.0,30.041338,1017.8,,,,,,,,,DRSN,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
OIMD 171400Z 19010KT 9999 SCT035 OVC100 22/00 Q1001,OIMD,2019-01-17T14:00:00Z,34.38,58.63,22.0,0.0,190,10,,6.21,29.557087,,,,,,,,,,,SCT,3500,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,1100.0
OING 171400Z 24012KT 3000 -RA BR BKN015 FEW025CB OVC070 10/09 Q1004,OING,2019-01-17T14:00:00Z,36.9,54.4,10.0,9.0,240,12,,1.86,29.64567,,,,,,,,,,-RA BR,BKN,1500,FEW,2500,OVC,7000,,,IFR,,,,,,,,,,,,METAR,155.0
OIBS 171400Z 22016KT 6000 FEW030CB SCT090 BKN200 24/19 Q1012,OIBS,2019-01-17T14:00:00Z,25.9,54.55,24.0,19.0,220,16,,3.73,29.88189,,,,,,,,,,,FEW,3000,SCT,9000,BKN,20000,,,MVFR,,,,,,,,,,,,METAR,14.0
OIMC 171400Z 15018KT 6000 NSC 23/02 Q1001,OIMC,2019-01-17T14:00:00Z,36.5,61.07,23.0,2.0,150,18,,3.73,29.557087,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,288.0
CYQB 171400Z 24008KT 30SM FEW240 M24/M30 A3041 RMK CI1 SLP309,CYQB,2019-01-17T14:00:00Z,46.78,-71.37,-24.0,-30.0,240,8,,30.0,30.410433,1030.9,,,,,,,,,,FEW,24000,,,,,,,VFR,,,,,,,,,,,,METAR,73.0
OITM 171400Z 26004KT 9999 FEW015 FEW035CB SCT040 OVC170 04/01 Q1003,OITM,2019-01-17T14:00:00Z,37.35,46.15,4.0,1.0,260,4,,6.21,29.616142,,,,,,,,,,,FEW,1500,FEW,3500,SCT,4000,OVC,17000,VFR,,,,,,,,,,,,METAR,1340.0
OIMQ 171400Z 07006KT 9999 FEW025 SCT035 BKN090 17/02 Q1004,OIMQ,2019-01-17T14:00:00Z,35.23,58.47,17.0,2.0,70,6,,6.21,29.64567,,,,,,,,,,,FEW,2500,SCT,3500,BKN,9000,,,VFR,,,,,,,,,,,,METAR,1140.0
OIBV 171400Z 24014KT 4000 HZ SCT025 FEW030CB BKN090 23/17 Q1012,OIBV,2019-01-17T14:00:00Z,26.82,53.35,23.0,17.0,240,14,,2.49,29.88189,,,,,,,,,,HZ,SCT,2500,FEW,3000,BKN,9000,,,IFR,,,,,,,,,,,,METAR,24.0
OIMN 171400Z 11006KT 9999 SCT045 BKN100 BKN170 16/03 Q1001,OIMN,2019-01-17T14:00:00Z,37.48,57.3,16.0,3.0,110,6,,6.21,29.557087,,,,,,,,,,,SCT,4500,BKN,10000,BKN,17000,,,VFR,,,,,,,,,,,,METAR,1074.0
CYMX 171400Z 00000KT 45SM FEW260 M22/M27 A3044 RMK CI1 CI TR SLP319,CYMX,2019-01-17T14:00:00Z,45.67,-74.02,-22.0,-27.0,0,0,,45.0,30.43996,1031.9,,,,,,,,,,FEW,26000,,,,,,,VFR,,,,,,,,,,,,METAR,82.0
OIFS 171400Z 23019KT 9999 SCT035 00/M09 Q1011,OIFS,2019-01-17T14:00:00Z,32.32,50.85,0.0,-9.0,230,19,,6.21,29.852362,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,2078.0
OIZJ 171400Z 23004KT 6000 NSC 24/20 Q1011,OIZJ,2019-01-17T14:00:00Z,25.65,57.8,24.0,20.0,230,4,,3.73,29.852362,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,4.0
OIBP 171400Z 30014KT 1800 SA FEW030CB SCT035 BKN090 22/16 Q1012 A2989,OIBP,2019-01-17T14:00:00Z,27.38,52.73,22.0,16.0,300,14,,1.12,29.88189,,,,,,,,,,SA,FEW,3000,SCT,3500,BKN,9000,,,IFR,,,,,,,,,,,,METAR,9.0
SBAR 171400Z 12012KT 9999 SCT021 SCT070 29/22 Q1015,SBAR,2019-01-17T14:00:00Z,-10.97,-37.07,29.0,22.0,120,12,,6.21,29.970472,,,,,,,,,,,SCT,2100,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,9.0
CYIV 171400Z 29008KT 15SM FEW070 M34/M37 A3003 RMK AC1 AC TR SLP208,CYIV,2019-01-17T14:00:00Z,53.85,-94.65,-34.0,-37.0,290,8,,15.0,30.029528,1020.8,,,,,,,,,,FEW,7000,,,,,,,VFR,,,,,,,,,,,,METAR,237.0
ORNI 171400Z 27010KT 5000 DU BKN030 16/01 Q1014 NOSIG,ORNI,2019-01-17T14:00:00Z,31.98,44.4,16.0,1.0,270,10,,3.11,29.940945,,,,,,TRUE,,,,DU,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,53.0
LFBY 171400Z 31008KT 280V350 9000 -SHRA SCT011 BKN020 BKN043TCU 10/06 Q1019,LFBY,2019-01-17T14:00:00Z,43.67,-1.07,10.0,6.0,310,8,,5.59,30.088583,,,,,,,,,,-SHRA,SCT,1100,BKN,2000,BKN,4300,,,MVFR,,,,,,,,,,,,METAR,32.0
CYOW 171400Z 25003KT 15SM SCT130 SCT220 M22/M26 A3043 RMK AC3CI1 CI TR SLP320,CYOW,2019-01-17T14:00:00Z,45.32,-75.67,-22.0,-26.0,250,3,,15.0,30.431103,1032.0,,,,,,,,,,SCT,13000,SCT,22000,,,,,VFR,,,,,,,,,,,,METAR,114.0
CYQG 171400Z AUTO 12009KT 9SM FEW017 SCT041 OVC120 M03/M06 A3022 RMK SLP246,CYQG,2019-01-17T14:00:00Z,42.27,-82.97,-3.0,-6.0,120,9,,9.0,30.221457,1024.6,,TRUE,,,,,,,,FEW,1700,SCT,4100,OVC,12000,,,VFR,,,,,,,,,,,,METAR,190.0
CYQQ 171400Z 00000KT 7SM -RA BKN006 OVC017 04/04 A2952 RMK SF6SC2 VIS LWR SW QUAD SLP996,CYQQ,2019-01-17T14:00:00Z,49.72,-124.9,4.0,4.0,0,0,,7.0,29.518702,999.6,,,,,,,,,-RA,BKN,600,OVC,1700,,,,,IFR,,,,,,,,,,,,METAR,24.0
OITL 171400Z 07025KT 0800 R15/1600D R33/P2000 IC OVC004 M03/M03 Q1003,OITL,2019-01-17T14:00:00Z,38.33,48.42,-3.0,-3.0,70,25,,0.5,29.616142,,,,,,,,,,IC,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,1316.0
OICS 171400Z 19012KT 9999 SCT035 02/M04 Q1006,OICS,2019-01-17T14:00:00Z,35.25,47.02,2.0,-4.0,190,12,,6.21,29.704725,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1373.0
SKLC 171400Z 35008KT 9000 SCT016 28/23 A2993 RMK HZ,SKLC,2019-01-17T14:00:00Z,7.82,-76.7,28.0,23.0,350,8,,5.59,29.929134,,,,,,,,,,,SCT,1600,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
OIBA 171400Z 24010KT 5000 BR FEW025 24/22 Q1012,OIBA,2019-01-17T14:00:00Z,25.88,55.03,24.0,22.0,240,10,,3.11,29.88189,,,,,,,,,,BR,FEW,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,7.0
CYQM 171400Z 27021KT 15SM DRSN SKC M16/M23 A3015 RMK SLP218,CYQM,2019-01-17T14:00:00Z,46.12,-64.67,-16.0,-23.0,270,21,,15.0,30.15059,1021.8,,,,,,,,,DRSN,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,71.0
CYQX 171400Z 16022G27KT 2SM -SN DRSN BKN006 OVC035 M01/M02 A2964 RMK SN2SF5SC1 SLP048,CYQX,2019-01-17T14:00:00Z,48.95,-54.58,-1.0,-2.0,160,22,27,2.0,29.639763,1004.8,,,,,,,,,-SN DRSN,BKN,600,OVC,3500,,,,,IFR,,,,,,,,,,,,METAR,151.0
CYQY 171400Z 28017G25KT 10SM DRSN FEW026 M08/M14 A2996 RMK CU2 PRESRR SLP152,CYQY,2019-01-17T14:00:00Z,46.17,-60.03,-8.0,-14.0,280,17,25,10.0,29.958662,1015.2,,,,,,,,,DRSN,FEW,2600,,,,,,,VFR,,,,,,,,,,,,METAR,62.0
CYTR 171400Z 07005KT 15SM FEW035 FEW120 FEW240 M14/M18 A3041 RMK SC1AC1CI1 SLP307,CYTR,2019-01-17T14:00:00Z,44.12,-77.52,-14.0,-18.0,70,5,,15.0,30.410433,1030.7,,,,,,,,,,FEW,3500,FEW,12000,FEW,24000,,,VFR,,,,,,,,,,,,METAR,86.0
KNEL 171400Z VRB04KT 10SM CLR M00/M14 A3039 RMK AO2 SLP291 T00001139 PNO $,KNEL,2019-01-17T14:00:00Z,40.02,-74.33,0.0,-13.9,0,4,,10.0,30.389763,1029.1,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,31.0
CWLS 171400Z AUTO 17005KT M12/M14 RMK AO1 SOG 10 6008 SLP266 T11191141,CWLS,2019-01-17T14:00:00Z,43.97,-80.75,-11.9,-14.1,170,5,,,,1026.6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,415.0
CWBE 171400Z AUTO 04004KT M13/M16 RMK AO1 SLP273 T11251163 58012,CWBE,2019-01-17T14:00:00Z,45.98,-81.48,-12.5,-16.3,40,4,,,,1027.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,METAR,196.0
CTCK 171400Z AUTO 30001KT M22/M24 RMK AO1 SOG 08 2012 SLP327 T12191239,CTCK,2019-01-17T14:00:00Z,45.25,-74.97,-21.9,-23.9,300,1,,,,1032.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,85.0
CXKE 171400Z AUTO 31002KT M20/M25 RMK AO1 SOG 08 1010 SLP318 T12021250,CXKE,2019-01-17T14:00:00Z,45.0,-75.63,-20.2,-25.0,310,2,,,,1031.8,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,99.0
CWZS 171400Z AUTO 31011G16KT M23/M27 RMK AO1 PK WND 30020/1335 SLP230 T12261272 53032,CWZS,2019-01-17T14:00:00Z,48.47,-67.43,-22.6,-27.2,310,11,16,,,1023.0,,TRUE,TRUE,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,METAR,166.0
CWYY 171400Z AUTO 32005KT M00/M01 RMK AO1 SLP076 T10021014 56019,CWYY,2019-01-17T14:00:00Z,49.03,-119.43,-0.2,-1.4,320,5,,,,1007.6,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,METAR,283.0
CWYJ 171400Z AUTO 01005KT 06/05 RMK AO1 SLP981 T00640048 56007,CWYJ,2019-01-17T14:00:00Z,48.45,-123.3,6.4,4.8,10,5,,,,998.1,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,METAR,39.0
CWXL 171400Z AUTO 05006KT M13/M15 RMK AO1 T11281147,CWXL,2019-01-17T14:00:00Z,49.73,-111.45,-12.8,-14.7,50,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,817.0
CWSF 171400Z AUTO 24022G34KT M17/M19 RMK AO1 3PAST HR 1053 PK WND 24040/1301 SLP163 P0001 T11691191 50005,CWSF,2019-01-17T14:00:00Z,49.25,-65.32,-16.9,-19.1,240,22,34,,,1016.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.5,,,,,0.01,,,,,,METAR,29.0
CWRA 171400Z AUTO 18024KT RMK AO1 PK WND 18028/1357 56022,CWRA,2019-01-17T14:00:00Z,46.63,-53.07,,,180,24,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,-2.2,,,,,,,,,,,METAR,28.0
CWTA 171400Z AUTO 12002KT M18/M25 RMK AO1 4PAST HR SOG 32 3012 SLP315 P0002 T11841247 50004,CWTA,2019-01-17T14:00:00Z,45.5,-73.58,-18.4,-24.7,120,2,,,,1031.5,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,0.02,,,,,,METAR,63.0
CWIK 171400Z AUTO 35004KT M18/M21 RMK AO1 SOG 06 3009 SLP266 T11831209,CWIK,2019-01-17T14:00:00Z,50.37,-102.58,-18.3,-20.9,350,4,,,,1026.6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,602.0
CWBU 171400Z AUTO 30007KT M26/M30 RMK AO1 SOG 23 0005 SLP301 T12621298,CWBU,2019-01-17T14:00:00Z,53.33,-104.02,-26.2,-29.8,300,7,,,,1030.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECI,373.0
CWST 171400Z AUTO 24013KT M22/M26 RMK AO1 SOG 21 3027 SLP282 T12151257 50002,CWST,2019-01-17T14:00:00Z,47.35,-70.02,-21.5,-25.7,240,13,,,,1028.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,METAR,31.0
CWSR 171400Z AUTO 30004KT M27/M30 RMK AO1 SOG 17 1006 SLP319 T12711295,CWSR,2019-01-17T14:00:00Z,53.37,-107.53,-27.1,-29.5,300,4,,,,1031.9,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,584.0
CWSP 171400Z AUTO 07006G15KT 09/04 RMK AO1 PK WND 08021/1322 SLP964 T00940040 56010,CWSP,2019-01-17T14:00:00Z,48.38,-123.92,9.4,4.0,70,6,15,,,996.4,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,METAR,21.0
CWSL 171400Z AUTO 18003KT M04/M05 RMK AO1 SOG 12 6027 SLP085 T10351047,CWSL,2019-01-17T14:00:00Z,50.7,-119.27,-3.5,-4.7,180,3,,,,1008.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,351.0
CWSK 171400Z AUTO 08002KT 01/M01 RMK AO1 SLP012 T00141011 53002,CWSK,2019-01-17T14:00:00Z,49.78,-123.17,1.4,-1.1,80,2,,,,1001.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,METAR,60.0
CWSG 171400Z AUTO 28023G30KT M18/M19 RMK AO1 PK WND 28033/1306 SLP221 T11781190 53045,CWSG,2019-01-17T14:00:00Z,49.12,-66.65,-17.8,-19.0,280,23,30,,,1022.1,,TRUE,TRUE,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,METAR,5.0
CWSD 171400Z AUTO 28015G22KT M16/M22 RMK AO1 SOG 16 1042 PK WND 30022/1300 SLP201 T11581221,CWSD,2019-01-17T14:00:00Z,46.42,-63.85,-15.8,-22.1,280,15,22,,,1020.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,24.0
CWRZ 171400Z AUTO 27009KT M17/M22 RMK AO1 PK WND 28017/1304 SLP154 T11671219 51044,CWRZ,2019-01-17T14:00:00Z,48.42,-64.32,-16.7,-21.9,270,9,,,,1015.4,,TRUE,TRUE,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,METAR,16.0
CWRY 171400Z AUTO 02006KT M10/M12 RMK AO1 SOG 02 6009 SLP217 T11041115,CWRY,2019-01-17T14:00:00Z,49.12,-112.03,-10.4,-11.5,20,6,,,,1021.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1050.0
CWRT 171400Z AUTO 13010G17KT M08/M09 RMK AO1 PK WND 13017/1354 T10841094,CWRT,2019-01-17T14:00:00Z,49.62,-114.47,-8.4,-9.4,130,10,17,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1303.0
CWRK 171400Z AUTO 00000KT M25/M27 RMK AO1 SOG 20 0003 SLP302 T12471274,CWRK,2019-01-17T14:00:00Z,45.07,-77.87,-24.7,-27.4,0,0,,,,1030.2,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,331.0
